mile,name,lon,lat
0,左營端,120.31214213341778,22.679967523237735
1,鼎金系統,120.3213875348154,22.677723933775443
6,仁武,120.35858491011597,22.696233482218382
13,燕巢,120.3710208749164,22.756067458035943
19,燕巢系統,120.42265561146233,22.779373505193547
22,嶺口,120.44327849348242,22.796860638773204
25,里港,120.47202219180876,22.798868377873045
33,旗山端,120.49140861498303,22.862329277963173
