mile,name,lon,lat
0,桃園機場,121.21781286068854,25.066022469965336
1,大園,121.213240138786,25.058430827993988
4,大竹,121.22943053579507,25.037143930274844
8,機場系統,121.26724685726943,25.02613818620731
11,南桃園,121.28311761807673,25.002966941975647
18,大湳,121.32359657547487,24.963698727840345
20,鶯歌系統,121.32401368399724,24.945594997894865
