mile,name,lon,lat
0,霧峰系統,120.67221593133506,24.025435496741835
3,舊正,120.69768921887704,24.012277038045553
5,東草屯,120.71577345418645,24.006413755580695
17,國姓,120.81199824755817,24.004276762671715
25,北山,120.88155575914057,23.97907547785368
29,愛蘭,120.91991625133777,23.979510509370048
34,埔里,120.96573828435761,23.991530352324077
37,埔里端,120.99248577741606,23.981208292764325
