mile,name,lon,lat
0,台南端,120.19130257397141,23.05958152375979
2,新吉,120.19355335871599,23.077218296193998
6,台南系統,120.2263712500506,23.085178800007405
9,新市,120.25416847956602,23.078860592642055
14,新化系統,120.29604076375689,23.05812456631229
15,新化端,120.30542240178076,23.059625347521365
