mile,name,lon,lat
0,南港系統,121.62358650661737,25.035390356614364
4,石碇,121.64741885171978,25.00883834430867
14,坪林行控,121.70736072389671,24.94671194134352
30,頭城,121.79087183423643,24.831815558120553
38,宜蘭,121.77827628142005,24.764443596297525
47,羅東,121.79188439009079,24.686071939134866
54,蘇澳,121.80883442881068,24.62657679295822
